Bus,Follows,Confidence Score (0 to 1),Is followed by,Confidence Score (0 to 1)
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9723651375595087,5580f995d6f4d3bcceca7e2db6c77bf7,0.9707281166032583
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.8248661885941091,5580f995d6f4d3bcceca7e2db6c77bf7,0.8199182429830295
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9776613915209005,5580f995d6f4d3bcceca7e2db6c77bf7,0.9757393033233057
5580f995d6f4d3bcceca7e2db6c77bf7,bae2b9f85a7c3e8eaea1a12ac8be7af2,0.8568397591019781,626d457856a4635087133cf957abae2b,0.8536337089586051
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9754008761943389,5580f995d6f4d3bcceca7e2db6c77bf7,0.9739234219630453
5580f995d6f4d3bcceca7e2db6c77bf7,a6951a59b64579edcf822ab9ea4c0c83,0.8427989482774653,5580f995d6f4d3bcceca7e2db6c77bf7,0.8396666581544463
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9733853983346235,5580f995d6f4d3bcceca7e2db6c77bf7,0.9718502517561335
5580f995d6f4d3bcceca7e2db6c77bf7,a6951a59b64579edcf822ab9ea4c0c83,0.8301520890187584,d6fa79179fda2a77455794637f225962,0.8286299446679327
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9832156597320569,5580f995d6f4d3bcceca7e2db6c77bf7,0.9771633969392208
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.8601524660153311,bae2b9f85a7c3e8eaea1a12ac8be7af2,0.8568397591019781
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9757393033233057,5580f995d6f4d3bcceca7e2db6c77bf7,0.9748781450378818
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.8463268656900799,5580f995d6f4d3bcceca7e2db6c77bf7,0.8432718861981136
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9718502517561335,23400e84ea8d9f642252d1c343d26464,0.8110091890832235
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.8247018071072123,a6951a59b64579edcf822ab9ea4c0c83,0.8184638411334417
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9923910656369862,5580f995d6f4d3bcceca7e2db6c77bf7,0.9776613915209005
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.895566766570831,3b9b3497d23b8212272f1b4c1f70bbfa,0.8932796786583519
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9996721903167939,3100ec449829e65ed2da9f7af62ef03d,0.9996644755817831
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.999380242647979,5580f995d6f4d3bcceca7e2db6c77bf7,0.9993651991241654
5580f995d6f4d3bcceca7e2db6c77bf7,642c372f4c10a6c0039912b557aa8a22,0.8638208938593533,5580f995d6f4d3bcceca7e2db6c77bf7,0.857898515739644
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9990133441324077,5580f995d6f4d3bcceca7e2db6c77bf7,0.9989927789605775
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.8346241957483747,a6951a59b64579edcf822ab9ea4c0c83,0.8301520890187584
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9990608077887411,5580f995d6f4d3bcceca7e2db6c77bf7,0.9990386519499597
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.8356401577196955,5580f995d6f4d3bcceca7e2db6c77bf7,0.8346241957483747
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9994415250014532,5580f995d6f4d3bcceca7e2db6c77bf7,0.9994259071717173
5580f995d6f4d3bcceca7e2db6c77bf7,a6951a59b64579edcf822ab9ea4c0c83,0.8659251167327592,642c372f4c10a6c0039912b557aa8a22,0.8638208938593533
5580f995d6f4d3bcceca7e2db6c77bf7,c0e0a47587fbf6247f4f9a22ba22cc80,0.9991150120850191,5580f995d6f4d3bcceca7e2db6c77bf7,0.9990710560189365
5580f995d6f4d3bcceca7e2db6c77bf7,4a2864d951d93bbfb4d7ac6a4eb40a75,0.8385438669404945,a6951a59b64579edcf822ab9ea4c0c83,0.8367774470454915
5580f995d6f4d3bcceca7e2db6c77bf7,60468e0a545d3f8f7a6a19eb6cfc3ca8,0.9988954209472335,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,0.9988531079314831
5580f995d6f4d3bcceca7e2db6c77bf7,d6fa79179fda2a77455794637f225962,0.8286299446679327,5580f995d6f4d3bcceca7e2db6c77bf7,0.8247018071072123
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.8416873367509137,909d337c7f74b91e3b19e5f43689b477,0.839306284359069
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9995778809962474,5580f995d6f4d3bcceca7e2db6c77bf7,0.9995642633956396
5580f995d6f4d3bcceca7e2db6c77bf7,d6fa79179fda2a77455794637f225962,0.8858346627225331,3b9b3497d23b8212272f1b4c1f70bbfa,0.881720960827207
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9996944304327696,5580f995d6f4d3bcceca7e2db6c77bf7,0.9996840905315676
5580f995d6f4d3bcceca7e2db6c77bf7,d6fa79179fda2a77455794637f225962,0.8958399935243012,5580f995d6f4d3bcceca7e2db6c77bf7,0.8939376122036881
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9991879706532708,c0e0a47587fbf6247f4f9a22ba22cc80,0.9991150120850191
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.8449074536570341,a6951a59b64579edcf822ab9ea4c0c83,0.8427989482774653
5580f995d6f4d3bcceca7e2db6c77bf7,3100ec449829e65ed2da9f7af62ef03d,0.9996270859872758,5580f995d6f4d3bcceca7e2db6c77bf7,0.9996255923902859
5580f995d6f4d3bcceca7e2db6c77bf7,d6fa79179fda2a77455794637f225962,0.8872300312307865,d6fa79179fda2a77455794637f225962,0.8858346627225331
5580f995d6f4d3bcceca7e2db6c77bf7,b74673eaf82c5158c4f76797c938c9a0,0.882171335635558,5580f995d6f4d3bcceca7e2db6c77bf7,0.8722117036103725
5580f995d6f4d3bcceca7e2db6c77bf7,7f431e064b9ea2f9852a37f92b316802,0.8403394145635074,5580f995d6f4d3bcceca7e2db6c77bf7,0.8314164892015322
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9992361812912244,5580f995d6f4d3bcceca7e2db6c77bf7,0.9992101601253568
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.822671171746836,c3001e2a3fcf58a3f9881a6635d8765a,0.8150518495499111
5580f995d6f4d3bcceca7e2db6c77bf7,a6951a59b64579edcf822ab9ea4c0c83,0.7989800373282422,b74673eaf82c5158c4f76797c938c9a0,0.7951547610902086
5580f995d6f4d3bcceca7e2db6c77bf7,d6fa79179fda2a77455794637f225962,0.8253954342685191,5580f995d6f4d3bcceca7e2db6c77bf7,0.8182332937306737
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9995494299452837,c6cc315d21e0815a9bf68a26308e91ab,0.9995422750488707
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.8722117036103725,d6fa79179fda2a77455794637f225962,0.8662882815859586
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9992678138461547,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,0.9992608479314073
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.882095597878351,5580f995d6f4d3bcceca7e2db6c77bf7,0.8679970322656596
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9993069633299188,5580f995d6f4d3bcceca7e2db6c77bf7,0.9992678138461547
5580f995d6f4d3bcceca7e2db6c77bf7,a6951a59b64579edcf822ab9ea4c0c83,0.8278576948765,d6fa79179fda2a77455794637f225962,0.8253954342685191
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.8394607286018277,a6951a59b64579edcf822ab9ea4c0c83,0.8278576948765
5580f995d6f4d3bcceca7e2db6c77bf7,b8d1710db82f66126ca3f540f2ad2f08,0.9001262132230732,6ebe14c775a983e43b07c55e6b71d77d,0.898967181252596
5580f995d6f4d3bcceca7e2db6c77bf7,60468e0a545d3f8f7a6a19eb6cfc3ca8,0.9994670133398529,5580f995d6f4d3bcceca7e2db6c77bf7,0.9994415250014532
5580f995d6f4d3bcceca7e2db6c77bf7,3b9b3497d23b8212272f1b4c1f70bbfa,0.8596703410007644,626d457856a4635087133cf957abae2b,0.8574593891576631
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.998916102167623,60468e0a545d3f8f7a6a19eb6cfc3ca8,0.9988954209472335
5580f995d6f4d3bcceca7e2db6c77bf7,b74673eaf82c5158c4f76797c938c9a0,0.7951547610902086,ca5a5dcf590a304de20107f2f119fe4d,0.7759403558773034
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9995046176856993,5580f995d6f4d3bcceca7e2db6c77bf7,0.9994737169626237
5580f995d6f4d3bcceca7e2db6c77bf7,d6fa79179fda2a77455794637f225962,0.8662882815859586,3b9b3497d23b8212272f1b4c1f70bbfa,0.8596703410007644
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9998034124869611,5580f995d6f4d3bcceca7e2db6c77bf7,0.9997948370840273
5580f995d6f4d3bcceca7e2db6c77bf7,4a2864d951d93bbfb4d7ac6a4eb40a75,0.9274558639597722,74017231b804c80d3f1fa28be2fe0ffa,0.9205379511402981
5580f995d6f4d3bcceca7e2db6c77bf7,f4b9954bf711461b37cab613fdcb8807,0.8076717631968615,a6951a59b64579edcf822ab9ea4c0c83,0.7989800373282422
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9997779224485303,5580f995d6f4d3bcceca7e2db6c77bf7,0.9997563098618171
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9151947426527041,909d337c7f74b91e3b19e5f43689b477,0.9090194198865729
5580f995d6f4d3bcceca7e2db6c77bf7,10598f3c00cb10feb6c5a369ea5d4331,0.9152007417044042,5580f995d6f4d3bcceca7e2db6c77bf7,0.9151349079662058
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9998315455976531,5580f995d6f4d3bcceca7e2db6c77bf7,0.9998238432915154
5580f995d6f4d3bcceca7e2db6c77bf7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9350390447628275,22f694bbcef788c5f2f4d44ad39fcdbd,0.9332784186013608
5580f995d6f4d3bcceca7e2db6c77bf7,a6951a59b64579edcf822ab9ea4c0c83,0.9470614158680344,5580f995d6f4d3bcceca7e2db6c77bf7,0.9334306999848878
5580f995d6f4d3bcceca7e2db6c77bf7,ab479dab4a9e6bc3eaefe77a09f027ed,0.999978397150551,09d3a01cf347bce0b92631414af3fea8,0.9999709901046193
5580f995d6f4d3bcceca7e2db6c77bf7,d6fa79179fda2a77455794637f225962,0.9848768322492257,c3001e2a3fcf58a3f9881a6635d8765a,0.9839406123884866
a6951a59b64579edcf822ab9ea4c0c83,4a2864d951d93bbfb4d7ac6a4eb40a75,0.9344984610601179,a6951a59b64579edcf822ab9ea4c0c83,0.9337408384146458
a6951a59b64579edcf822ab9ea4c0c83,10598f3c00cb10feb6c5a369ea5d4331,0.8884589597351267,d6fa79179fda2a77455794637f225962,0.8875336754370697
a6951a59b64579edcf822ab9ea4c0c83,a6951a59b64579edcf822ab9ea4c0c83,0.9342020923546959,626d457856a4635087133cf957abae2b,0.933409971168937
a6951a59b64579edcf822ab9ea4c0c83,909d337c7f74b91e3b19e5f43689b477,0.9643515946680609,22f694bbcef788c5f2f4d44ad39fcdbd,0.963206923363281
a6951a59b64579edcf822ab9ea4c0c83,bbe32cc22507520cba3b9e56765482c5,0.9487977699887057,4a2864d951d93bbfb4d7ac6a4eb40a75,0.9437108711968674
a6951a59b64579edcf822ab9ea4c0c83,8239a4d7ab3b3de7711c6cb7748229bf,0.9903653016912763,4a2864d951d93bbfb4d7ac6a4eb40a75,0.9901903298266872
a6951a59b64579edcf822ab9ea4c0c83,4a2864d951d93bbfb4d7ac6a4eb40a75,0.9779362747851079,6ebe14c775a983e43b07c55e6b71d77d,0.9765088327887568
a6951a59b64579edcf822ab9ea4c0c83,bae2b9f85a7c3e8eaea1a12ac8be7af2,0.9536399377743141,22f694bbcef788c5f2f4d44ad39fcdbd,0.9508520483519981
a6951a59b64579edcf822ab9ea4c0c83,3f16e520e1e84f8b9a72b63cbc4fb598,0.9478888983929221,5580f995d6f4d3bcceca7e2db6c77bf7,0.9350390447628275
a6951a59b64579edcf822ab9ea4c0c83,a6951a59b64579edcf822ab9ea4c0c83,0.968635071982949,22f694bbcef788c5f2f4d44ad39fcdbd,0.9646049523972589
a6951a59b64579edcf822ab9ea4c0c83,22f694bbcef788c5f2f4d44ad39fcdbd,0.9857496813485904,d6fa79179fda2a77455794637f225962,0.9848768322492257
a6951a59b64579edcf822ab9ea4c0c83,d6fa79179fda2a77455794637f225962,0.9831291011182134,22f694bbcef788c5f2f4d44ad39fcdbd,0.9818131375512188
a6951a59b64579edcf822ab9ea4c0c83,a85170e65d1c03e1ea78595c0d8deb80,0.9998921509236803,a6951a59b64579edcf822ab9ea4c0c83,0.9998889666714271
a6951a59b64579edcf822ab9ea4c0c83,52f186799d2b458345f56fec0c00c689,0.9998398752558274,22f694bbcef788c5f2f4d44ad39fcdbd,0.999824837542457
a6951a59b64579edcf822ab9ea4c0c83,22f694bbcef788c5f2f4d44ad39fcdbd,0.9922760563584444,22f694bbcef788c5f2f4d44ad39fcdbd,0.9920927320754294
a6951a59b64579edcf822ab9ea4c0c83,22f694bbcef788c5f2f4d44ad39fcdbd,0.9974492787674748,22f694bbcef788c5f2f4d44ad39fcdbd,0.9973963518890326
a6951a59b64579edcf822ab9ea4c0c83,22f694bbcef788c5f2f4d44ad39fcdbd,0.999824837542457,22f694bbcef788c5f2f4d44ad39fcdbd,0.9998019900520559
a6951a59b64579edcf822ab9ea4c0c83,bae2b9f85a7c3e8eaea1a12ac8be7af2,0.9991920045272478,a6951a59b64579edcf822ab9ea4c0c83,0.9991606737709635
a6951a59b64579edcf822ab9ea4c0c83,c0e0a47587fbf6247f4f9a22ba22cc80,0.9982570486918713,5580f995d6f4d3bcceca7e2db6c77bf7,0.9982052593130452
fde3cb1975a46ee670de4ee663909d52,5580f995d6f4d3bcceca7e2db6c77bf7,0.9707281166032583,49a138fe484117e03704bcd345a83d32,0.0436503775401798
1ea201abd079f8d7129870e1fa13f3cf,5580f995d6f4d3bcceca7e2db6c77bf7,0.9707281166032583,49a138fe484117e03704bcd345a83d32,0.0436503775401798
3d9699fcda5c7700733d73b5140aeca7,5580f995d6f4d3bcceca7e2db6c77bf7,0.9707281166032583,49a138fe484117e03704bcd345a83d32,0.0436503775401798
25a091322a8c1d5629cc2a4881757656,5580f995d6f4d3bcceca7e2db6c77bf7,0.9707281166032583,49a138fe484117e03704bcd345a83d32,0.0436503775401798
